name,refcount
jglobus-doc,1
openvpn-systemd-resolved,1
latex-cjk-all,2
foremost,3
libghc-gi-harfbuzz-prof,1
pypy3-lib-testsuite,1
golang-github-tcnksm-go-gitconfig-dev,1
libequinox-http-registry-java,1
librust-generic-array-dev,2
librust-ruma-macros-dev,1
ruby-color,1
objcryst-fox,1
libblis4-serial,2
php-illuminate-routing,2
libkreport3-4,9
pmw,2
libgda-5.0-mysql,1
libhwy1,957
libgsecuredelete-dev,1
libhex-ocaml-i8n56,3
gmerlin-plugins-base,2
libblocksruntime0,2
libcompfaceg1-dev,1
expeyes-web,1
libghc-doclayout-dev-0.3.1.1-99d75,6
libxml-atom-microformats-perl,1
libatomic1-m68k-cross,20
xblast-tnt-models,2
libleptonica-dev,4
tryton-modules-carrier-percentage,2
key-mapper,1
pdns-ixfrdist,1
libopencv-dnn-dev,39
mtp-tools,1
liborocos-bfl-dev,1
libwhereami-dev,1
php-horde-role,17
erlang-mode,1
python3-proboscis,1
kde-config-cron,3
fp-units-gfx,1
gambas3-gb-term-form,2
golang-github-tealeg-xlsx-dev,1
libnet-ldap-server-test-perl,1
node-set-blocking,13
libcoq-mathcomp-solvable,4
zathura-dev,1
shelldap,1
libcvector2,5
libmoosex-types-path-tiny-perl,9
libmath-prime-util-perl,1
python3-protobix,1
librust-chrono-tz-build-0.0.2+default-dev,1
pass-otp,2
pocl-opencl-icd,16
apparmor-profiles-extra,1
golang-github-containerd-containerd-dev,15
gir1.2-gucharmap-2.90,4
ant,116
g++-s390x-linux-gnu,5
fonts-joscelyn,1
tesseract-ocr-kor-vert,4
libnids1.21,6
libghc-wcwidth-dev-0.0.2-5fe59,2
libwgdb-dev,1
libgnatcoll21-dev,13
libmethod-signatures-perl,1
cdw,1
node-formidable,3
tableau-parm,3
iog,1
golang-github-showmax-go-fqdn-dev,2
libghc-data-default-instances-old-locale-dev,2
pdns-backend-pipe,1
libpam-shishi,1
smlnj-doc,1
cowpatty,3
python3-ttconv,1
elpa-srv,2
libghc-hinotify-dev,2
libghc-hledger-lib-prof-1.25-802c2,1
libghc-esqueleto-dev,2
libdbus-java,4
puredata-extra,66
python3-pika,5
pari-seadata,7
ruby-apollo-upload-server,1
python3-nosehtmloutput,1
golang-gopkg-go-playground-colors.v1-dev,1
manpages-mk,2
librust-similar-2+default-dev,2
golang-github-juju-ratelimit-dev,6
libunoloader-java,20
libunwind-13-dev,2
libterm-table-perl,8
libxmlrpc-lite-perl,2
python3-setuptools-git,1
libatomic1-mips64-cross,67
gir1.2-telepathyglib-0.12,31
libn32objc4-mips-cross,6
python3-django-health-check,2
fonts-gnutypewriter,1
lua-socket-dev,1
gcc-12-multilib-x86-64-linux-gnux32,14
php-composer-metadata-minifier,3
golang-github-djherbis-atime-dev,2
python3-html-text,6
golang-github-weaveworks-mesh-dev,1
libgmbal-pfl-java,5
pidgin-data,36
guile-library,1
libgsl-dbg,1
mate-utils,1
librust-versionize-derive-dev,1
python3-manila,6
trf-examples,1
qml-module-qt-labs-animation,2
tryton-modules-account-product,79
prometheus-mailexporter,1
golang-github-rakyll-globalconf-dev,1
nx-x11proto-randr-dev,1
golang-github-weppos-publicsuffix-go-dev,1
ruby-validates-hostname,1
kamailio-ruby-modules,1
libgcc-11-dev-mipsel-cross,25
golang-github-ghodss-yaml-dev,21
galera-4,23
librte-stack23,7
libelogind0,4
fenics,1
python3-mediafile,3
wbrazilian,3
librust-cxxbridge-flags-1.0.87+default-dev,1
mcron,1
wmstickynotes,1
heat-doc,1
fcitx5-table-viqr,1
gir1.2-fwupd-2.0,2
libkkc-data,9
php-net-dime,1
gap-doc,1
python-x2go-doc,1
libopendbx1-sybase,1
heroes-sound-effects,1
libsemver-perl,1
linux-doc,1
mwc,1
libb-hooks-op-ppaddr-perl,5
rygel-2.8-dev,1
librust-netlink-sys-0.8-dev,3
libpocoredis80,3
libkf5sysguard-dev,2
libfastcdr-doc,1
libdlpack-dev,1
restic,1
r-cran-mlmetrics,1
sddm-theme-elarun,1
libtalloc2,244
librsskit0d-dbg,1
libhttp-lrdd-perl,2
mercurial-keyring,1
kalendarac,3
klines,3
libgettext-ocaml-dev,1
ruby-statistics,2
iamerican-huge,1
libgnupg-interface-perl,20
libpod-pom-perl,29
libcli-osprey-perl,5
librust-nvml-wrapper-dev,1
librust-nix-0+feature-dev,1
libtmglib3,43
qpdfview,4
libzypp-common,3
libhdate-perl,1
golang-github-advancedlogic-goose-dev,1
ruby-mixlib-archive,1
enca,1
python3-pyresample,7
soundconverter,1
vspline-dev,1
python3-passlib,210
remmina-common,12
golang-github-pion-sdp-dev,3
python-willow-doc,1
librust-term-size-dev,1
ibus-table-translit,1
libitm1-sh4-cross,18
cowsay,3
php-mapscript-ng,1
libmatheval1,3
libmoosex-has-sugar-perl,8
ruby-activemodel-serializers-xml,1
python3-cryptography-vectors,1
android-platform-libcore-headers,1
libmlir-15-dev,1
libghc-network-prof,1
libghc-bytestring-to-vector-prof,1
librust-wayland-scanner-dev,1
jcal,1
libcarp-datum-perl,1
node-coffeeify,1
libtest-base-perl,2
libwebm1,4
dtv-scan-tables,5
libobjc-11-dev-amd64-cross,1
librust-wayland-client-dev,4
gcc-mips64el-linux-gnuabi64,13
node-babel7,17
solvespace,1
resource-agents-paf,1
modernize,1
traceroute,16
kma,4
dictionaryreader.app,1
libxpa1,8
libpll-dev,1
libvirt-daemon-config-network,10
gtk3-nocsd,1
qt6-positioning-dev,3
r-cran-devtools,1
libghc-free-prof,1
hamradio-sdr,1
libheif1,1447
libboost-test-dev,29
z3,4
smbmap,3
libnb-platform-devel-java,1
libtest-output-perl,5
gav-themes,1
aspell-doc,1
qt5-image-formats-plugins,23
python3-conda-package-streaming,2
libjameica-util-java,5
vim-airline-themes,1
tali,2
s-tui,1
gir1.2-avahi-0.6,2
fp-units-db-3.2.2,4
golang-gopkg-editorconfig-editorconfig-core-go.v1-dev,1
libx11-keyboard-perl,1
shiki-dust-theme,2
libmonitoring-plugin-perl,2
liboclgrind-21.10,3
libcpprspserver3,5
libpfs-dev,1
librust-notify-5+default-dev,1
librust-qrcodegen-1.8+default-dev,1
libboost1.81-tools-dev,2
node-immutable,1
libpixelmed-codec-java,1
trim-galore,2
fflas-ffpack-common,9
linuxcnc-doc-de,1
watcher-tempest-plugin,1
arename,1
librust-log-0.4+kv-unstable-std-dev,1
gir1.2-ayatanaappindicator-0.1,2
virt-v2v,1
fusioninventory-agent-task-esx,1
libstarlink-pal-doc,1
librust-env-logger+default-dev,1
slurmctld,3
libkshark-dev,1
librust-pam-dev,1
libhash-flatten-perl,6
libx32stdc++6-11-dbg,1
librust-cpp-macros-dev,1
python3-flake8-2020,1
gogoprotobuf,14
qml-module-gsettings1.0,10
librasqal3-doc,1
fcitx5-module-pinyinhelper,19
libghc-these-dev-1.1.1.1-fe2e0,16
retro-runner,5
libghc-base-compat-batteries-dev,2
libstdc++6-mipsr6-cross,33
gobjc-12-powerpc64le-linux-gnu,4
libtext-context-perl,1
qalculate-gtk,1
daemon,18
node-sockjs-client,2
aspell-da,1
mate-dock-applet,1
librust-libsqlite3-sys-dev,1
greylistd,1
golang-github-henrydcase-nobs-dev,2
golang-github-azure-azure-storage-blob-go-dev,3
biosquid,1
aeskulap,1
golang-github-opencontainers-runtime-spec-dev,17
lziprecover,1
libtest-nobreakpoints-perl,1
libapophenia2,3
libtnt-dev,4
libpodofo-utils,2
pymatgen-test-files,1
libkf5jobwidgets5,568
mp3wrap,1
libkf5baloo-doc,1
deviceinfo-tools,1
librust-clap-2+suggestions-dev,2
libstdc++6-arm64-cross,44
libpam-snapper,1
libehcache-java,9
libflickr-api-perl,2
python3-elasticsearch-curator,2
ytree,1
libsoxr-dev,1
liblogfile-rotate-perl,1
ruby-tty-platform,8
r-cran-fail,1
libghc-uuid-types-dev,2
ruby-awrence,2
libjs-jquery-ui-theme-overcast,1
libghc-distributive-doc,1
libdieharder-dev,1
secrecy,1
erlang-horse,1
libgettextpo0,76
libsctp1,187
python3-acme,22
gambas3-gb-jit,3
golang-github-xtaci-kcp-dev,2
python3-execnet,2
runit-run,1
libghc-chart-dev,2
libclass-autoloadcan-perl,4
libghc-readline-dev,2
dpic,2
libghc-snap-core-prof-1.0.5.0-6b285,2
node-ramda,1
libgcr410,1
libghc-diagrams-svg-prof,2
gir1.2-xdpgtk4-1.0,3
dfrs,1
python3-grpcio,131
cynthiune.app,1
libtype-tiny-perl,185
libllvmspirvlib14,10
r-cran-snow,61
python-ansible-runner-doc,1
python-smstrade-doc,1
librust-js-sys-dev,1
libkf5akonadixml5,22
libibdm1,3
librust-libnghttp2-sys-dev,1
ruby-celluloid-extras,1
python3-petsc4py-64-complex,1
libffado2,7
libboost-filesystem1.81-dev,5
libghc-pipes-parse-prof,1
cmake-format,2
php-symfony-css-selector,7
libmirage-crypto-ocaml-dev,1
libghc-ghc-events-dev,2
libboost-graph1.74.0,27
libghc-dbus-dev,2
libpam-abl,1
par,1
golang-pq-dev,14
puppet-module-magnum,4
govulncheck,1
libghc-unix-time-dev,2
ruby-net-ssh-gateway,2
libcharts4j-java,5
libnfo1-bin,1
assistant-qt6,4
sayonara,1
libnet-dropbox-api-perl,1
librust-string-cache-0.8+default-dev,1
librust-linked-hash-map-dev,3
wesnoth-1.16-sotbe,3
libobject-insideout-perl,5
librust-effective-limits-dev,1
ipolish,2
libgts-bin,1
mingw-w64,1
python3-libzim,1
jxplorer,1
libpappl1,3
librust-crc32fast-1+default-dev,14
liblldb-14,8
libmaven-antrun-plugin-java,1
libghc-zip-archive-prof,1
librust-ryu+no-panic-dev,1
lib32gfortran-12-dev-mips64r6-cross,3
aspell-hy,1
libghc-citeproc-doc,1
librust-roff-dev,1
libdbus-1-dev,222
syncplay,1
kdrill,1
librust-pango-0.14+v1-46-dev,3
alex4,1
node-file-entry-cache,3
libghc-splitmix-prof,1
libnl-idiag-3-200,3
libnginx-mod-http-lua,7
python3-typeshed,6
libevdi0-dev,1
latex209-src,1
libqca-qt5-2-plugins,34
libeliom-ocaml-doc,1
libpoe-component-client-ident-perl,1
libcrypt-des-ede3-perl,5
crossfire-common,2
cw,1
lua-moses,1
libgm2-12-dev-m68k-cross,3
smenu,1
libjs-eventemitter2,1
librust-quinn-proto-0.9+native-certs-dev,1
fonts-arapey,1
qtcharts5-doc,2
squashfs-tools-ng,3
rbldns,1
libsep-dev,1
lxpanel-dev,1
nfs-ganesha,11
multimedia-graphics,1
gdis-data,2
ruby-u2f,1
librust-criterion-plot-dev,1
php-symfony-mailgun-mailer,1
node-readable-stream,129
python-dev-is-python3,1
drbd-doc,1
gnome-commander,1
erlang-esdl-dev,1
blackbird-gtk-theme,1
maxima,7
libint2-2,6
librust-hyper-0.14+client-dev,3
gxtuner,1
libdevel-trace-perl,1
libjwt-gnutls-dev,1
multitime,1
etc1tool,3
alien-hunter,1
libpicocontainer-java-doc,1
node-browser-resolve,3
libgo21-i386-cross,6
libghc-twitter-types-prof,1
python3-pyqtbuild,2
libghc-jwt-prof,1
mummer,9
python-webassets-doc,1
ruby-archive-zip,2
r-cran-cliapp,1
ksnakeduel,3
node-quote-stream,2
python3-diaspy,1
libconfig-inifiles-perl,115
libmetrics-clojure,2
libghc-lens-aeson-dev-1.1.3-80dec,4
task-latvian,1
grub-efi-amd64,2
lxqt-runner-l10n,1
libctl7,16
libdomain-publicsuffix-perl,2
postgresql-15-similarity,1
preludedb-utils,1
libzia-dev,1
libtommath1,57
python3-xstatic-smart-table,26
libgphobos2-mipsr6el-cross,4
libusb-java-doc,1
libgo-12-dev-alpha-cross,3
libgphobos-12-dev-mips64r6el-cross,5
node-read,20
python3-et-xmlfile,15
forensics-full,1
libboost1.74-doc,2
libmldbm-perl,20
libsgutils2-dev,1
hasciicam,1
libpbkdf-ocaml-arg97,2
libukui-print0,36
libpmemobj-dev,1
thunar-gtkhash,1
python3-aiosignal,56
libmrpt-opengl2.5,35
elpa-jabber,1
libqcheck-ounit-ocaml,1
mutter,3
ruby-timers,16
libssw-java,4
libvirt-clients-qemu,1
php8.2-dev,40
gftl-dev,1
r-bioc-gosemsim,2
xdg-utils-cxx-dev,2
srf-doc,1
libounit-ocaml-dev-4w3y0,2
libmoosex-param-perl,3
libghc-data-default-instances-dlist-prof-0.0.1-8bd2c,1
gm2-12-alpha-linux-gnu,2
cleo,1
openjfx-source,1
golang-github-logrusorgru-aurora-dev,1
libgf2x3,57
pike8.0-bzip2,2
wx-common,16
libsmf-dev,1
pcc,1
libghc-edit-distance-dev,2
gir1.2-totemplparser-1.0,10
libnftnl11,105
libinjeqt1,2
dnsperf,1
golang-github-xanzy-ssh-agent-dev,5
libpcre3,642
libghc-cryptohash-prof,1
fonts-droid-fallback,83
python3-aiosqlite,13
libpangomm-2.48-dev,2
libdata-miscellany-perl,1
dkimpy-milter,1
libcmark0.30.2,26
libfclib0,2
libixion-0.17-0,7
libstd-rust-dev-wasm32,1
gddrescue,3
libpolylib64-8,4
starlink-connect-java,16
libbson-dev,3
fonts-noto-cjk-extra,1
ruby-rubocop-rspec,1
librnd3-lib-gtk,5
python-gi-dev,2
interception-tools-compat,1
elisa,3
aspell-tl,1
libsvg-perl,7
ulogd2-json,1
libwmf-dev,25
php8.2-readline,281
slurm-wlm-basic-plugins-dev,11
libgtk-4-bin,1
libgtg-tools,1
php-doctrine-orm,1
libgo19-mips64r6el-cross,4
ttf-sjfonts,1
libjson-perl,612
libtest-pod-content-perl,2
erofs-utils,3
libuima-document-annotation-java,1
libmono-microsoft-build4.0-cil,41
libghc-vector-binary-instances-dev,2
r-bioc-tcgabiolinks,1
libghc-data-fix-prof,1
mini-dinstall,1
libotbprojection-8.1-1,7
distcc-pump,1
ng-cjk,1
librust-postgres-types-0.2+with-bit-vec-0-6-dev,1
gpaw-data,2
happy,1
libghc-chart-prof-1.9.4-521d3,1
libldap2-dev,99
dialog,9
elpa-iedit,1
libbiococoa2,2
blazeblogger,1
libemail-address-perl,23
aptitude-common,14
librte-meta-event,3
hugin,1
libopencv-core406,241
node-svg2ttf,3
libmodule-versions-report-perl,11
libuwac0-0,3
pathological,1
wmnd,1
libghc-raaz-doc,1
libargs4j-java,55
python3-os-traits,60
libtext-unidecode-perl,130
libgamin0,21
librust-fasteval-dev,1
libodoc-parser-ocaml-txl15,2
ncurses-base,22
freecad-common,3
lua5.1-coxpcall,1
ragout-examples,1
librust-bumpalo-3+default-dev,3
apfs-dkms,1
python3-intake,1
libbox2d2,20
valentina-l10n,1
tryton-modules-edocument-unece,3
liece-dcc,1
python3-aiohttp-mako,1
scantool,1
libmoosex-methodattributes-perl,72
ruby-colorator,25
node-pascalcase,5
libinfinity-0.7-doc,1
libghc-hscolour-doc,1
geoip-bin,5
librust-trust-dns-proto-0.22+dns-over-https-dev,4
librust-scale-info-derive-dev,1
libmono-debugging-cil,4
gromacs,1
yaha,1
r-cran-bayestestr,6
horizon-eda,1
python3-setuptools-scm,7
seahorse-adventures,1
libgoocanvas-2.0-9,20
libcycloneddsidl0,3
bzflag,1
scala-mode-el,1
node-rechoir,20
gearhead2,1
libghc-fixed-prof-0.3-58dea,1
lomiri-thumbnailer-service,15
libxkbfile-dev,6
libcpp-httplib0.11,4
tipa-doc,1
python3-cmaes,2
python-certbot-doc,1
sinfo,1
libsvm3,20
libeot0,77
libcreg-utils,1
librust-md-5-dev,1
hydra,2
pirs-examples,1
php-symfony-telegram-notifier,1
libalog8-dev,1
python3-djantic,1
libppx-custom-printf-ocaml,1
libghc-publicsuffixlist-doc,1
librust-cbindgen+clap-dev,1
libapache-directory-jdbm-java,1
libghc-punycode-doc,1
libmono-system-reactive-platformservices2.2-cil,36
coinor-libcgl1,51
librust-wayland-commons-0.29+default-dev,13
jaxe,1
golang-go-patricia-dev,6
cpp-12-alpha-linux-gnu,18
dput-ng-doc,1
libghc-regex-posix-doc,1
libkf5crash5,609
fonts-tlwg-sawasdee-ttf,5
geocode-glib-tests,1
librust-fehler-macros-dev,1
golang-github-daviddengcn-go-colortext-dev,1
lib32gcc-12-dev-ppc64-cross,20
libiceoryx-hoofs-dev,5
librdkafka++1,3
node-browser-unpack,1
golang-github-victoriametrics-metricsql-dev,1
python-tinycss2-common,65
golang-github-deckarep-golang-set-dev,15
python3-libknot,1
terraintool,1
ruby-get-process-mem,4
libspoa7.0.0,10
dict-freedict-deu-nld,1
toppler,1
ttf-tagbanwa,1
python3-dirty-equals,1
libmatch-simple-perl,16
kpublictransport-data,7
libsvn-web-perl,1
ruby-mail,42
libn32objc4-mipsr6el-cross,9
libspreadsheet-writeexcel-simple-perl,1
wmtime,1
php-deepcopy,8
rpcsvc-proto,3178
python3-xstatic-angular-uuid,3
task-greek-desktop,1
librust-tokio-rustls+logging-dev,2
deepin-notifications,1
librust-pyo3-dev,1
librust-gtk3-macros-dev,1
openyahtzee,1
ruby-user-agent-parser,1
libace-inet-ssl-7.0.8,2
r-cran-rneos,2
libcasa-scimath7,15
libidzebra-2.0-0,10
gfortran-12-multilib-mips64-linux-gnuabi64,2
librust-ring-0.16-dev,1
proguard-cli,5
plasma-discover-backend-flatpak,1
yapf3,9
fonts-dancingscript,1
golang-github-libdns-libdns-dev,2
librust-gdkx11-sys-0.14+v3-24-2-dev,1
php-yac,1
libdelimmatch-perl,2
ocp-indent,1
btrfs-heatmap,1
golang-github-charmbracelet-keygen-dev,2
golang-github-wader-gojq-dev,1
python3-sensor-msgs,31
libocct-ocaf-7.6,33
libparted-i18n,1
libghc-lpeg-prof,1
libqt5xmlpatterns5-dev,2
cpp,953
libjs-jquery-mousewheel,10
ament-cmake-pep257,2
libboost-python1.81.0,7
bluez-meshd,1
python3-pyfg,1
gcin,5
libkdgcommons-java,2
libiceoryx-posh-roudi2,7
btest,2
librust-jemalloc-sys-dev,1
zipmerge,1
activity-aware-firefox,1
libstfl-ruby,3
libconvert-ber-perl,1
plume-creator-dbg,1
libn32gcc-12-dev-mipsel-cross,20
bcftools,3
libayatana-appindicator3-dev,1
sparse-test-inspect,1
r-cran-bms,2
wl-clipboard,6
libmojo-ioloop-readwriteprocess-perl,2
librust-gsk4-sys-0.3+default-dev,2
abiword,2
node-buble,2
jaligner,4
libghc-multistate-dev,2
ruby-webrobots,2
png2html,1
icingaweb2-module-recommended,1
nauty,9
libtest-consistentversion-perl,1
indi-bresserexos2,1
linux-image-6.1.0-18-rt-amd64-dbg,1
ros-message-runtime,105
ktexteditor-data,53
libcos4-2,13
asterisk-core-sounds-es-wav,1
xfonts-a12k12,1
libafterimage0,4
libpbseq-dev,2
golang-dlib-dev,2
libsasl2-modules-gssapi-heimdal,1
peony-common,2
golang-github-morikuni-aec-dev,15
golang-github-bsphere-le-go-dev,1
libbemenu-curses,1
avarice,1
librsvg2-2,1489
libxmu6,1303
libjava3d-jni,8
libghc-singleton-bool-prof,1
python3-namecheap,2
puppet-module-camptocamp-openssl,4
libotbapplicationengine-8.1-1,14
sngrep,3
trousers,5
miller,1
puppet-module-puppetlabs-ntp,4
gimp-help-ca,1
imagination,1
python3-django-rich,1
opa-address-resolution,1
libgpars-groovy-java,1
hunspell-oc,2
bbmap-jni,1
libhyphen0,527
libghc-hxt-doc,1
node-d3-path,10
keyman-engine,2
nslcd,6
hime-anthy,1
libmount-dev,685
librust-tokio-1-dev,1
libgm2-12-dev-arm64-cross,3
libmfx-gen-dev,1
geany-plugin-tableconvert,2
gcc,850
kde-style-breeze,25
libgxps2,70
python3-pygraphviz,3
libkompareinterface-dev,1
librust-cty-dev,1
libintegers-ocaml-dev,1
pluma-plugin-terminal,2
libgrokj2k1,3
tvnamer,1
gwyddion-common,4
rheolef-doc,2
node-path-key,11
libhtscodecs-dev,2
renpy-demo,1
mia-tools-doc,1
liblsan0-ppc64-cross,38
libcamlp-streams-ocaml-dev-jh7j5,7
python3-peachpy,1
vlc-plugin-notify,1
libghc-userid-doc,1
libelf-dev,40
libnav-msgs-dev,27
liblomirimetrics5,39
python-fontparts-doc,1
python3-qcengine,1
brickos-doc,1
python3-access2base,1
htpdate,1
python3-sphinxext-opengraph,1
apertium-es-ro,1
libubertooth1,4
filtlong-data,1
libghc-http-common-prof,1
libbatteries-ocaml-dev,3
libpoe-component-client-mpd-perl,1
librust-elsa-dev,1
jack-delay,1
libnsync-cpp1,2
libgcc-s1-alpha-cross,28
python3-ament-lint-cmake,3
pdfminer-data,1
libpostgresql-ocaml-dev-wqmr3,1
librust-users-dev,2
hunspell-it,3
libqt6sql6,103
libglobus-gsi-sysconfig-doc,1
ilithuanian,2
libghc-tls-dev-1.5.8-c2a32,16
svgpart,1
liblangtag-gobject0,3
libtickit-dev,1
libcamlpdf-ocaml-dev,1
c2hs-doc,1
php-phpmyadmin-sql-parser,2
bisonc++,1
redis,2
fact++,1
fwknop-server,2
libproc-waitstat-perl,3
ros-perception,4
libghc-html-dev-1.0.1.2-ffd97,4
libghc-gitrev-dev,2
libipc-filter-perl,2
libphobos2-ldc-shared100,29
libcairo2-ocaml-dev,1
libidn2-doc,1
node-proper-lockfile,3
xrayutilities,1
ruby-moneta,3
librust-i18n-config-0.4+default-dev,1
libnet-nis-perl,1
gccgo-aarch64-linux-gnu,1
pocl-source,1
aj-snapshot,1
kwin-addons,1
libvisp-blob3.5,17
efte,1
libanydata-perl,1
myspell-gd,1
libinline-perl,12
kodi-eventclients-dev-common,2
globus-simple-ca,1
libghc-regex-applicative-doc,1
libgraphics-primitive-perl,4
gap-grape,2
r-cran-unbalanced,1
openlp,1
libsru-perl,1
xca,1
gnome-pkg-tools,1
python-searchlightclient-doc,1
librust-winapi-0.3+winioctl-dev,4
libsdl2-mixer-dev,1
python3-praw,2
libmrcal2,4
libmwaw-0.3-3,35
libhistoryservice0,12
python3-skimage,19
libqmenumodel1,11
angrydd,1
knot-module-dnstap,1
hexchat-lua,1
koules,1
python3-neutronclient,176
libstdc++-12-dev-amd64-cross,4
fonts-nafees,1
nacl-tools,1
python-transliterate-doc,1
golang-github-benbjohnson-clock-dev,31
gir1.2-ebackend-1.2,12
hyphen-hu,1
postgresql-15-numeral,1
libcliquer-dev,7
libdb4o8.0-cil,3
gir1.2-farstream-0.2,6
libcbf-dev,1
libcohttp-ocaml-dev-r9rm2,9
libjimfs-java-doc,1
fvwm3,1
librust-wayland-server+dlopen-dev,1
librust-dhcp4r-0.2+default-dev,1
siril-common,2
posterazor,1
libstdc++-11-pic-armhf-cross,1
wbulgarian,4
libfckit-utils,1
libvitacilina-perl,1
cassbeam,1
umview-mod-umlwip,1
qtspeech5-doc,1
internetarchive,1
golang-github-cloudfoundry-jibber-jabber-dev,1
libr3-dev,1
libghc-colour-doc,1
libsub-quote-perl,621
libdbusmenu-gtk3-4,93
macsyfinder,1
gdc-11-multilib-mipsel-linux-gnu,1
golang-github-evanw-esbuild-dev,1
liblensfun-bin,1
libn32gomp1-mips64r6el-cross,46
libfcgi-perl,31
libhash-sharedmem-perl,2
libjs-i18next,6
libmono-security4.0-cil,339
python3-bitcoinlib,2
python3-gavo,2
python3-sphinxbase,2
libghc-hslua-objectorientation-dev,2
snimpy,1
libxsltc-java,3
libmaven-enforcer-plugin-java,3
librust-serde-derive-1.0.152+default-dev,1
php-symfony-sms-biuras-notifier,1
librust-memoffset-0.6+default-dev,7
whatweb,3
ros-desktop-lisp-dev,2
libc6-mips32-mipsn32r6-cross,2
libjboss-xnio-java-doc,1
mha4mysql-node,2
lighttpd-mod-openssl,1
gobjc++-12-sparc64-linux-gnu,4
din-data,2
libghc-control-monad-loop-doc,1
lvm2-lockd,1
festival-mr,1
libecm1-dev,8
tempest,25
libghc-xdg-desktop-entry-prof-0.1.1.1-5a986,1
ruby-magic,4
python-jellyfish-doc,1
libmp3lame-ocaml,2
badger,1
poa,1
libhtml-stripscripts-perl,3
libreoffice-l10n-da,4
sbmltoolbox,1
ovn-host,1
libblockdev-loop-dev,1
librust-glib-sys-0.14+v2-66-dev,1
libghc-bitwise-prof,1
librte-net-ionic23,6
libghc-ghc-exactprint-dev,2
recoverjpeg,3
libplist3,647
libgconf-2-4,8
libhtml-format-perl,17
openarena-088-data,4
scantv,3
libxtst-doc,1
libdata-uniqid-perl,3
metadata-json-lint,1
golang-github-getsentry-sentry-go-dev,1
node-escalade,26
libghc-haskeline-prof-0.8.2-83f75,5
lib32gomp1-s390x-cross,34
liblcmaps0,10
9mount,1
num-utils,1
zabbix-server-pgsql,1
librust-git-testament-dev,1
librust-gstreamer-video-sys-dev,1
python3-bs4,243
e2fsck-static,1
libgcc-12-dev-arm64-cross,26
kdoctools5,10
liblog4j-extras1.2-java,1
music-doc,1
libkfontinstui5,22
tkdnd,1
fonts-gfs-bodoni-classic,1
libclass-measure-perl,3
weasyprint,1
python3-gdbm,14
golang-github-openpeedeep-xdg-dev,1
xmppc,1
libeditreadline-dev,1
libghc-unlambda-prof-0.1.4.2-c25fb,1
libx32stdc++-12-dev-i386-cross,6
starlet,13
librust-sequoia-openpgp+compression-bzip2-dev,3
librust-unic-ucd-version-0.9+default-dev,1
golang-github-gomagedon-expectate-dev,1
libbz2-ocaml-dev-m9tf9,1
node-gitlab-favicon-overlay,1
libtuiwidgets-doc,1
inetutils-tools,1
libio-stty-perl,6
libmongocrypt0,17
libbabeltrace-ctf1,1
xcb,1
node-mixin-deep,5
libtk-img,5
libdist-zilla-perl,48
python3-masakari-dashboard,1
libdrumstick-dev,1
qt6-scxml-dev,1
libndp0,69
libweb-simple-perl,1
libalsa-ocaml-dev,2
libppl-doc,1
python3-django-cache-memoize,1
librust-walkdir-dev,1
libmrpt-maps2.5,19
v-sim-plugins,1
r-other-x4r,1
python-reno-doc,1
ufonormalizer,1
neutron-linuxbridge-agent,1
fakechroot,1
hyphen-sv,1
racket-doc,1
golang-github-josharian-native-dev,15
php-psr-simple-cache,33
engauge-digitizer-doc,1
kannel-docs,1
screen,18
libjira-client-automated-perl,1
python3-meshzoo,1
libghc-listlike-prof,1
cl-std-srvs,9
libtask-kensho-perl,1
libghc-filtrable-doc,1
terminews,1
lib32stdc++-12-dev,5
krb5-sync-plugin,1
wtdbg2-examples,1
gobjc-11,4
librust-unic-common-dev,1
libreadline-dev,41
qt6-tools-dev,2
pycoqc,1
libslicot-dev,1
libclaw-dynamic-library1v5,3
libgnatcoll-syslog5-dev,1
r-cran-tinytest,1
python-pex-doc,1
libcholmod3,308
librust-web-sys-dev,1
libjs-jquery-migrate-1,3
pike8.0-sdl,2
dh-perl6,1
sc,1
python3-flake8-black,1
audispd-plugins,1
python-gnocchiclient-doc,1
openstack-cluster-installer,1
crossbuild-essential-powerpc,1
libcctbx-dev,4
python3-colorzero,2
node-utml,1
qml-module-org-kde-kopeninghours,2
antiword,2
librust-doc-comment-dev,1
libbpp-phyl-omics3,3
libtss2-fapi1,7
feed2toot,1
liblablgtk2-gnome-ocaml-dev,1
libapache-htpasswd-perl,1
finit-sysv,1
qml6-module-qttexttospeech,1
librust-terminal-size-dev,1
libdnswire1,2
libopenshot21,4
gcc-12-mipsisa64r6el-linux-gnuabi64-base,36
libgivaro-doc,3
libghc-gi-gdkpixbuf-dev-2.0.29-2fbfa,12
elpa-password-store,2
libpugl-dev,1
libghc-xml-types-doc,1
ruby-gpgme,5
gcc-11-multilib-mipsisa32r6el-linux-gnu,7
libsvtav1dec0,3
golang-github-likexian-gokit-dev,1
fcitx-frontend-gtk2,1
python3-csaps,1
libwx-scintilla-perl,1
valac-0.56-vapi,4
libcrypt-openssl-pkcs10-perl,1
libn32gphobos-11-dev-mips64r6-cross,2
mandelbulber2,1
libghc-clash-ghc-prof,1
qt6-quick3dphysics-dev-tools,1
libnacore5,6
cookietool,1
libdbix-class-inflatecolumn-fs-perl,1
cockpit-packagekit,1
libavfilter-extra,1
amoebax-data,2
node-liftoff,4
courier-authlib-mysql,1
