name,refcount
tesseract-data-osd,148
lib32-amdvlk,1
fillets-ng-data,2
movit,3
double-conversion,1234
lib32-libdatrie,17
haskell-hedgehog-classes,1
ebumeter,1
python-wiktionaryparser,1
python-bracex,5
evolution-ews,1
md-tui,1
vte3,29
lua53-fluent,1
fbreader,1
retro-gtk,2
accerciser,1
leptonica,148
selene,1
plantuml-server,1
perl-xml-writer,7
kubeconform,1
edk2-arm,4
gtkspell3,15
ruby-rspec-its,1
nds32le-elf-gcc,1
capstone,48
rhvoice-voice-bdl,1
libpcap.so,46
haskell-csv,7
termdown,1
ruby-optimist,3
haskell-genvalidity,3
kirigami-addons,55
cl-clx,2
gambas3-gb-memcached,1
python-pkgconfig,2
ttf-crimson-pro-variable,1
lib32-libunwind,11
yubikey-manager,3
spirv-headers,1
python-setproctitle,15
vim-plugin-runtime,24
audiotube,3
redland-storage-sqlite,1
ttf-atkinson-hyperlegible,1
perl-bytes-random-secure,7
haskell-haddock-library,38
bchoppr,1
ttf-ubuntu-mono-nerd,1
perl-perl-critic,1
brial,4
lib32-apitrace,1
python-flatbuffers,12
python-dateutil,201
libreoffice-still-dgo,1
syft,1
python-pyspellchecker,2
python-qrcode,5
haskell-contravariant,295
rustup,7
kcmutils5,21
perl-email-messageid,5
lxqt-themes,3
dnsperf,1
perl-file-sharedir-install,24
python-pyparsing,100
xf86-video-ati,1
haskell-relude,3
python-scapy,2
firefox-extension-mailvelope,1
aida-x-vst3,2
geogebra,1
libqrtr-glib,23
libsass,6
python-pkginfo,6
man-pages-el,1
lua,209
libnautilus-extension,4
lib32-libudev0-shim,2
directx-headers,1
openbsd-netcat,1
lua52-cassowary,1
haskell-system-filepath,3
python-vector,1
nageru,1
python-configshell-fb,2
rhvoice-voice-natalia,1
wpmeta,1
libicuuc.so,560
libvpl,3
k9s,1
gambas3-gb-form-stock,2
bsd-games,1
python-pytest-sugar,1
hwinfo,1
zziplib,63
ruby-rb-inotify,4
perl-poe,7
liblo,49
libQt6Xdg.so,15
mailcommon,9
gtkd,2
haskell-commonmark-pandoc,9
ipv6calc,1
bigsh0t,1
deepin-screensaver,2
firefox-developer-edition-i18n-zh-cn,1
perl-object-accessor,3
perl-date-manip,3
opencv-samples,1
gstreamer,599
python-configobj,31
gst-plugin-gtk,8
inadyn,1
nss-pam-ldapd,1
mtpaint,1
signon-ui,65
gdk-pixbuf-xlib,12
rhvoice-voice-slt,1
kamera,3
python-lxml,65
rake,1
mididings-docs,1
haskell-linear-generics,3
firefox-developer-edition-i18n-en-ca,1
python-fuse,2
openjpeg2,1411
ruby-puppet_metadata,2
python-cloudpickle,8
python-abydos,3
python-ecdsa,8
mythes-ro,1
kscreenlocker5,5
wayland-utils,4
fclones,1
rocksndiamonds,1
xaos,1
leatherman_logging.so,4
gauche,1
python-litejesd204b,2
tesseract-data-srp,1
firefox-developer-edition-i18n-th,1
kodi-addon-screensaver-pingpong,1
perl-lwp-mediatypes,77
haskell-transformers-base,170
xmms2,3
php-sqlite,1
hexyl,1
libtiff.so,187
vim-spell-es,1
haskell-gi-gdkx11,1
lxhotkey,1
man-pages-es,1
e-antic,5
gnome-pie,1
python-truststore,2
lib32-lz4,1
openexr,833
haskell-protolude,3
perl-convert-tnef,3
netsurf,1
389-ds-base,1
python-pysmt,3
wt,1
ghc-libs,1206
haskell-th-utilities,2
haskell-hls-graph,31
libnm.so,1
python-astral,1
x264,608
haskell-ansi-wl-pprint,140
python-pytest-dependency,1
musepack-tools,1
cdemu-client,1
pangomm-2.48-docs,1
tesseract-data-isl,1
haskell-skylighting-format-latex,10
teamspeak3,1
fasd,1
libgfshare,1
gcc-libs,11613
haskell-zlib,194
opencl-headers,16
python-pytest-asyncio,3
haskell-lift-type,18
python-databases,1
etc-update,1
ttf-monofur-nerd,1
python-bsddb,2
perl-crypt-ssleay,6
bluez-qt,5
pigeonhole,1
drbl,2
rocm-hip-libraries,10
opensearch-discovery-azure-classic-plugin,1
patchutils,1
cargo-tarpaulin,1
mapnik,2
gtksourceview3,20
otf-cascadia-code,1
libreoffice-fresh-dsb,1
zenity,30
klettres,3
libolm.so,4
pacman-bintrans-tools,1
rshijack,1
python-setuptools,247
dexed-standalone,2
python-zopfli,2
tesseract-data-kor_vert,1
zlib-ng,1
marisa,17
budgie-desktop-view,1
kodi-addon-audioencoder-wav,1
deepin-image-viewer,1
haskell-dbus,10
kodi-addon-screensaver-biogenesis,1
python-buildbot-react-console-view,1
python-rdflib,2
pdftricks,1
haskell-abstract-deque,2
debian-ports-archive-keyring,1
findutils,4618
ambix-vst,2
dtk6gui,8
python-pycurl,6
python-tblib,3
gentium-plus-font,1
haskell-simple-reflect,2
haskell-rio-prettyprint,4
kodi-addon-screensaver-stars,1
chrootuid,1
libgssapi_krb5.so,5461
evince,6
python-django-sekizai,1
tuba,1
lua52-stdlib,1
modest,2
man-pages-fi,1
rawtherapee,1
stlink,1
python-loguru,1
fwupd-efi,5
reflector,1
lua53-say,3
teamspeak3-server,1
kresus,1
ruby-protocol-hpack,9
haskell-reducers,5
gradle-doc,1
gottengeography,1
vst3sdk-docs,1
mididings,1
libopenshot,2
glibd,2
ruby-slim,1
cargo-geiger,1
gmic,5
quassel-client,1
python-stdlibs,3
mailnag,2
fontforge,1
haskell-recursion-schemes,4
vals,1
cronie,3
tokei,1
liblcms2.so,620
rhvoice-language-kyrgyz,3
deluge,2
parallel,9
firefox-i18n-ms,1
tpm2-tss-engine,1
ydotool,1
rio,1
ruby-tins,2
pacoloco,1
lua-luaossl,2
firefox-i18n-ru,1
libreoffice-fresh-km,1
act,1
reactphysics3d,1
mailutils,1
syndication,135
python-pyasn1,49
hunspell-fr,1
python-openapi-core,1
libinsane,2
python-text-unidecode,15
jdk21-openjdk,3
redis,3
booth,1
beep,1
adwaita-icon-theme,1157
aalib,53
libavahi-client.so,107
opensearch-job-scheduler-plugin,1
intel-media-driver,3
qstardict,1
libtwolame.so,2
lua51-compat53,2
python-poetry-plugin-up,1
perl-class-inspector,23
vmpk,1
sratom-docs,1
leatherman_execution.so,4
xsettings-client,1
fluidsynth,39
perl-cpan-meta-requirements,2
rtosc-docs,1
haskell-tf-random,19
python-daiquiri,2
libreoffice-fresh-es,1
wireshark-cli,3
libhubbub,5
perl-compress-bzip2,1
python-treelib,1
perl-exporter-tiny,52
lxqt-build-tools-qt5,1
perl-pod-coverage,3
tecla,3
lua53-cassowary,1
cargo-release,1
markdownlint,1
tilda,1
xorg-xhost,8
perl-net-libidn,4
ruby-colorator,1
haskell-aeson,214
tesseract-data-slk_frak,1
python-magic,12
senpai,1
pam-krb5,1
rapid-photo-downloader,1
chromium-bsu,1
qt6-grpc,1
lxqt-panel,1
spin,2
containerd,9
pantheon-sideload,1
wireless-regdb,1
python-sphinxcontrib-applehelp,56
ruby-brass,2
python-patiencediff,4
webkitgtk-6.0-docs,1
dbeaver-plugin-office,1
kfourinline,3
python-parse,6
lib32-sdl_ttf,2
ruby-rss,3
when,1
otf-hermit-nerd,1
zim,1
perl-term-readline-gnu,4
ayatana-ido,8
haskell-http-client-restricted,2
gimp-help-fr,1
python-gobject-docs,1
tsocks,1
libntk.so,4
perl-data-random,2
ukui-themes,1
worker-build,2
python-django-guardian,1
lua52-alt-getopt,1
libxmlrpc,1
vim-spell-pl,1
libx11,3889
python-jupyter_client,4
python-ddt,1
iaito,1
xorg-xload,1
libopenshot-audio-docs,1
ruby-irb,6
yaml-language-server,1
haskell-crypton-x509-validation,53
fulcio,1
tt-rss,1
rustscan,1
cgdb,1
ruby-safe_yaml,3
glibmm-2.68-docs,1
xcolor,1
uthash,3
python-ana,2
haskell-curve25519,2
espeakup,1
unrar,2
python-furl,5
python-inflection,4
rgbds,1
opensearch-dashboards-anomaly-detection-plugin,1
haskell-warp,32
python-pytest-benchmark,1
onnxruntime,2
ruby-rdiscount,2
mathjax2,5
kmailtransport,29
mediainfo-gui,1
tesseract-data-fin,1
openslide,2
perl-parse-yapp,1
default-cursors,3191
bubblewrap-suid,1
lua53-lpeg-patterns,2
libfilteraudio,2
xh,1
python-database-knotinfo,1
libsvgtiny,2
perl-moox-types-mooselike,3
python-flask-mailman,2
spirv-llvm-translator,10
translate-shell,1
libdbi-drivers,1
python-should-dsl,1
perl-text-query,1
python-gflags,1
i2c-tools,16
prometheus-unbound-exporter,1
ruby-rackup,1
haskell-th-reify-many,19
xfce4-mailwatch-plugin,1
uudeview,1
libgudev-1.0.so,437
firefox-developer-edition-i18n-an,1
libreoffice-fresh-tr,1
thunderbird-i18n-is,1
xmobar,1
python-cvxopt,4
perl-business-ismn,2
python-pywlroots,1
libexif.so,1
aspell-sv,1
libzita-resampler.so,7
iml,4
libnotify.so,3
python-micawber,1
brightnessctl,2
rbutil,1
libtracecmd.so,1
libreoffice-still-sat,1
dust,1
haskell-casa-types,4
haskell-data-accessor-transformers,1
libretro-overlays,1
python-diff-cover,2
python-pytest-celery,1
haskell-infinite-list,7
python-croniter,13
git-credential-gopass,1
lhapdf,1
proxychains-ng,1
wireproxy,1
swig,2
postgresql-libs,67
darktable,1
python-hcloud,1
jalv,1
tesseract-data-frk,1
qemu-hw-s390x-virtio-gpu-ccw,2
ruby-sinatra,2
python-flask-httpauth,1
ruby-gtk4,1
osmo,1
dnscrypt-proxy,1
deepin-anything,4
vapoursynth-plugin-deblock,1
tinycdb,3
python-cleo,6
easy-pdk,1
libopenconnect.so,1
liblouis,7
hyprlock,1
python-pykka,2
libffado.so,1
opensearch-ingest-attachment-plugin,1
python-pytest-examples,1
firefox-developer-edition-i18n-sr,1
tesseract-data-bod,1
soundfont-fluid,1
piep,1
python-hachoir,1
libgranite.so,28
agda,2
hepmc2,1
ruby-sass,1
libconfig,13
gsoap,1
docker,5
vivaldi,1
rspamd,2
php-memcache,1
rhvoice-voice-spomenka,1
haskell-hinotify,7
kodi-addon-audioencoder-lame,1
python-fakeredis,1
tarsnap,1
lua53-luaossl,2
haskell-wai-conduit,3
libldacBT_enc.so,61
lib32-aalib,2
sdparm,1
prometheus-ipmi-exporter,1
man-pages-pt_br,1
gpgit,1
lib32-libogg,23
ant-doc,1
perl-gtk3-simplelist,2
python-validate-email,2
cargo-generate,1
gnac,1
haskell-gitrev,44
ruby-diff-lcs,10
perl-dbd-mysql,3
hasktags,1
python-capstone,9
python-cherrypy,1
pulseview,1
global,1
xonotic,1
restic,1
netstandard-targeting-pack,10
libcamera-ipa,5
qt6-location,7
libgit2.so,23
slim,2
inn,1
libbluetooth.so,61
python-lexicon,4
avr-gcc,4
python-libblockdev,1
python-webencodings,52
gambas3-gb-desktop,2
lazarus-gtk2,1
python-click-command-tree,3
perl-super,2
bomber,3
conmon,11
python-dbfread,3
haskell-bzlib,1
otf-droid-nerd,1
virtualbox-guest-utils-nox,1
libretro-dolphin,1
master_me-standalone,2
lib32-libxss,3
dbeaver-plugin-batik,2
cpputest,1
firefox-developer-edition-i18n-sv-se,1
oxygen-sounds,2
haskell-tls,52
libseat.so,11
aarch64-linux-gnu-linux-api-headers,3
kdenetwork-filesharing,3
haskell-splitmix,404
kholidays,32
lib32-ocl-icd,2
microsoft-gsl,1
firefox-developer-edition-i18n-vi,1
libcamera-docs,1
python-pytest-xvfb,1
opensearch-alerting-plugin,1
kjumpingcube,3
python-pytrie,1
libatomic_ops,242
patchelf,5
kde-applications-meta,1
haskell-yesod-test,2
soapyhackrf,1
python-pyicu,7
freeradius,1
lib32-ncurses,33
libedataserverui-1.2.so,6
perl-datetime,16
lib32-libasyncns,15
python-django-modeltranslation,1
minikube,1
bat,2
tvtime,1
editorconfig-core-c,44
python-click,180
squid,1
libreoffice-still-ts,1
pymol,1
qca,5
kcharselect,3
budgie-desktop,2
jsonrpc-glib,2
python-pipenv-to-requirements,1
qemu-ui-curses,4
love,2
udisks2-btrfs,1
python-routes,1
tesseract-data-uzb_cyrl,1
nickel-docs,1
polkit-qt6,244
haskell-hasql-notifications,2
sequoia-sq,1
volumeicon,1
python-path,1
syncplay,1
booster,1
dnf,1
corrade,3
lcov,1
python-srcinfo,1
haskell-yesod-form,5
catdoc,1
marknote,1
haskell-hex,1
python-liteiclink,2
libthai,2092
haskell-tuple,2
poxml,3
protonmail-bridge-core,2
python-h5py-openmpi,1
clutter-gtk,19
webkit2gtk,32
foomatic-db,1
udpxy,1
lib32-gcc-libs,170
lua-mpack,1
libiscsi,4
soapyosmo,1
python-pgpy,1
screen,2
haskell-th-orphans,17
ndiswrapper,1
netperf,1
goimapnotify,1
python-importlib-resources,5
kio-zeroconf,3
haskell-arrows,4
xmlstarlet,1
conky-manager,1
haskell-time-manager,36
pdfmixtool,1
libreoffice-fresh-sd,1
python-absl,2
perl-rename,1
xf86-video-sisusb,1
fcitx-cloudpinyin,1
python-aubio,1
tiled,1
wiiuse,2
profanity,1
haskell-opentelemetry,31
lib32-mangohud,1
uwsgi-plugin-webdav,1
snap-pac,1
perl-sub-quote,16
ruby-deep_merge,3
haskell-hls-alternate-number-format-plugin,2
age-plugin-tpm,1
cutefish-wallpapers,1
stalwart-mail,1
cogl,24
libmateweather,12
eksctl,1
haskell-hls-refactor-plugin,5
nikola,1
sqlfluff,1
gzip,24
python-lockfile,6
haskell-bimap,6
firefox-i18n-en-ca,1
haskell-ghc-typelits-knownnat,5
git-bug,1
python-rpds-py,68
pandoc,2
astroid,1
libcdr,243
ruby-awesome_print,1
ruby-addressable,9
lapacke,2
osdlyrics,1
phonon-qt6,44
haskell-aeson-yaml,4
perl-sub-uplevel,7
lua52-cqueues,2
python-scs,2
gcc-go,1
python-pythran,1
x11-ssh-askpass,1
distrobuilder,1
pysolfc-cardsets,2
libreoffice-fresh-de,1
libtraceevent,37
perl-digest-sha1,39
libffms2.so,1
dsdp,1
efitools,1
cmatrix,1
budgie-session,3
qt5-gamepad,1
zsa-wally-cli,1
python-pytest-console-scripts,1
stellarsolver,2
evolution-spamassassin,1
libmatemixer,10
libspeexdsp.so,661
pius,1
libsoxr,617
python-sphinx-autoapi,1
thunderbird-i18n-uk,1
ruby-multipart-parser,1
tesseract-data-lat,1
opensearch-dashboards-observability-plugin,1
riscv32-elf-binutils,1
thunderbird-i18n-ar,1
rav1e,600
qemu-ui-opengl,13
neovim-lspconfig,1
libextractor,1
libebur128,14
python-railroad-diagrams,1
python-nbsphinx,1
tftp-hpa,1
haskell-juicypixels,9
python-ulid-transform,1
c-xsc,1
perl-html-template-expr,1
lua52-luaepnf,2
vim-spell-af,1
python-libarchive-c,5
pari,19
systemctl-tui,1
dark-reader,1
rhvoice-voice-elena,1
libboost_iostreams.so,1
python-pip,9
kunitconversion,9
openredir,1
python-uritemplate,7
pipewire-jack-client,1
nickel,1
perl-xml-sax-writer,5
qt5-3d,3
ettercap,1
python-bluepy,2
up,1
python-lxml-html-clean,2
vhs,1
revive,1
perl-term-read-password,1
lua51-dkjson,2
nomad-driver-containerd,1
nextcloud-app-spreed,1
xorg-iceauth,2
libmirage,3
tailwindcss-language-server,1
firefox-i18n-az,1
perl-data-munge,4
festival,3
rpcbind,8
phoc,3
racket-minimal,1
kconfigwidgets,285
index-fm,1
songrec,1
liquidctl,1
catch2-v2,1
tcplay,1
perl-email-mime-contenttype,5
qt5-multimedia,161
nsz,1
libblockdev-mpath,1
sympol,3
wlsunset,1
python-sphinxcontrib-bibtex,1
ruby-shoulda-context,1
coffeescript,6
lua53-std-normalize,1
python,4255
qxmledit,1
lib32-sdl2_mixer,2
ruby-fakefs,1
python-hkdf,3
gnome-appfolders-manager,1
qt6-quick3dphysics,1
minted,1
firefox-developer-edition-i18n-ne-np,1
libzimg.so,606
python-pandas-datareader,1
python-rebulk,2
leatherman,6
libalpm.so,6
baresip,1
gnome-session,18
grantlee-editor,3
ropr,1
xsane-gimp,1
libmspub,242
ttc-iosevka-ss15,1
libadwaita-docs,1
leatherman_locale.so,5
tesseract-data-eng,1
certbot,18
vbindiff,1
python-libcamera,1
python-oset,1
haskell-clash-prelude,3
julia,1
python-termcolor,18
python-histoprint,2
enca,5
gnome-flashback,1
autopep8,2
kded5,111
purpose,50
libxml-perl,1
pam-ihosts,1
gnome-packagekit,1
riscv64-linux-gnu-gcc,2
transmission-qt,1
python-pyro,2
qemu-ui-gtk,4
drone-oss,1
libgnuradio-runtime.so,3
notify-osd,1
kpmcore,4
python-orderedmultidict,6
lib32-gst-plugins-base,1
libavfilter.so,29
python-pyerfa,2
tinyxml2,42
haskell-lsp-types,33
jellyfin-server,1
distribution-gpg-keys,1
ditaa,1
libplacebo,600
libnice,336
docx2txt,1
vim-indent-object,1
sugar-activity-browse,1
qt5-serialbus,1
release-plz,1
gcc-rust,1
zycore-c,2
syncthing-relaysrv,1
khard,1
python-spur,1
toxic,1
toastify,1
softhsm,1
dhcpcd,3
z,1
python-calmjs.parse,1
farstream,11
lksctp-tools,6
python-pylsqpack,4
haskell-repline,8
liboath.so,1
tesseract,147
libreoffice-still-et,1
puppet,2
rdfind,1
python-pybox2d,2
firefox-developer-edition-i18n-ach,1
deepin-desktop-base,60
haskell-rerebase,1
xf86-video-vesa,1
libvpl-tools,1
python-pyasn,1
prometheus-varnish-exporter,1
libharu,4
haskell-quickcheck-instances,2
mplayer,3
thunderbird-i18n-ms,1
python-jupyter-ydoc,2
perl-net-dns-sec,2
ibus,18
faac,19
phpmyadmin,1
zeitgeist,8
haskell-test-framework-hunit,2
qcachegrind,1
attica,133
lib32-libvorbis,20
gap-packages,1
riscv64-linux-gnu-glibc,2
telepathy-salut,4
xf86-video-nouveau,1
libraw1394,652
aws-checksums,9
kpat,3
python-sphinxcontrib-autoprogram,1
proxmark3,1
libdovi.so,600
python-graphql-relay,2
lua52-filesystem,9
python-redis,3
firefox-developer-edition-i18n-tr,1
waylock,1
sofia-sip,2
librtaudio.so,4
xpdf,1
gnome-system-monitor,1
python-pyaml,6
python-flask-paranoid,1
rfdump,1
popt,2930
libblastrampoline,2
python-primecountpy,4
gnumeric,1
libxml2,4082
haskell-djinn-lib,1
gmtk,2
lxrandr,1
kommit,1
haskell-js-chart,3
ukui-menus,4
python-openid,6
scip,4
lib32-libxcrypt-compat,3
ukui-system-monitor,1
biodiff,1
perl-template-gd,2
tinygo,1
committed,1
msgpack-cxx,2
python-cjkwrap,1
ruby-stomp,1
ebumeter-docs,1
python-quart-cors,1
metasploit,1
re2c,4
firefox-i18n-vi,1
haskell-peano,3
gputils,1
ristretto,1
python-tenacity,3
libcddb,4
deltachat-rpc-server,2
libstrophe.so,2
python-sepaxml,2
libxkbcommon-doc,1
helmfile,1
haskell-base-orphans,528
python-ml-dtypes,8
simutrans-pak128,1
shellharden,1
libuv,182
lftp,1
khangman,3
lib32-colord,7
lib32-rest,1
teensy_loader_cli,1
gensio,2
libefivar.so,3
cerbere,2
systemd-sysvcompat,5
benchmark,2
gradle7-doc,1
python-zeroconf,5
libkgapi,32
rdesktop,1
unp,1
ruby-fakeweb,1
peek,1
ksmtp,30
python-calmjs.types,1
haskell-http-client,48
haskell-path-pieces,22
gnome-initial-setup,1
perl-throwable,3
python-scikit-build-core,1
rebuilderd,1
mkinitcpio-tinyssh,1
python-pytorch-opt-cuda,1
python-fasteners,6
lib32-libxrandr,21
firefox-developer-edition-i18n-mk,1
switchboard-plug-power,1
xorg-server-xvfb,2
firefox-i18n-sq,1
fcitx5-nord,1
gambas3-gb-db-mysql,2
firefox-i18n-kab,1
lua51-cassowary,2
magic-wormhole,1
python-future,23
dotnet-runtime,4
perl-test-leaktrace,1
firefox-developer-edition-i18n-hi-in,1
rofi-calc,1
python-crc8,1
gupnp-igd,337
nvidia-lts,1
php-legacy-memcache,1
haskell-open-browser,5
swaks,1
lib32-libtirpc,51
qt6-serialport,6
tere,1
perl-test-nowarnings,4
grub,8
python-virtualenvwrapper,1
haskell-mockery,1
haskell-pager,6
gron,1
libreoffice-still-zh-tw,1
hdapsd,1
haskell-ghc-exactprint,11
simh,1
perl-task-weaken,9
gomuks,1
python-serpent,3
obsidian-icon-theme,1
recordmydesktop,1
opencolorio,10
haskell-http,7
jdk22-openjdk,2
python-litevideo,2
dragonfly-reverb-vst3,2
aspell-uk,1
lib32-libva-mesa-driver,1
netsurf-buildsystem,1
libnpupnp.so,2
ocaml-fmt,4
haskell-microspec,1
keycloak-archlinux-theme,1
haskell-uri-bytestring-aeson,2
python-boolean.py,3
firefox-decentraleyes,1
multilib-devel,1
kpimtextedit,34
perl-probe-perl,2
cppcodec,1
libreoffice-still-kab,1
perl-test-warn,4
gcc-multilib,3
hsetroot,1
cargo-hack,1
kbd,2842
serd-docs,1
adobe-source-han-serif-kr-fonts,1
libfprint,2
compiler-rt14,2
motion,1
ukui-session-manager,1
catatonit,10
python-z3-solver,5
irqbalance,1
libretro-melonds,1
libreoffice-fresh-lv,1
openssh,140
haskell-hslua-objectorientation,13
pidgin-xmpp-receipts,1
firefox-developer-edition-i18n-ca-valencia,1
python-show-in-file-manager,2
virt-manager,1
immer,1
firefox-developer-edition-i18n-nn-no,1
podman,9
libgmobile,4
adlplug,1
arduino-ide,1
haskell-bytestring-progress,2
openapi-tui,1
klystrack-plus,1
subtitleeditor,1
xf86-video-intel,1
datree,1
pysolfc,1
poedit,1
haskell-aeson-casing,2
python-camel-converter,2
lib32-clang,3
lib32-alsa-oss,1
libde265,216
riscv32-elf-newlib,1
xorg-smproxy,1
minieap,1
haskell-conversion,3
haskell-servant-client-core,5
perl-carp-always,2
python-selinux,1
rhvoice-voice-evgeniy-eng,1
fusesoc,1
scrcpy,1
s3cmd,1
lua51-jsregexp,1
bemenu-ncurses,1
cargo-wizard,1
syndication-domination,2
python-pytest-xdist,1
kotlin,1
libreoffice-fresh-tn,1
libmm-glib.so,21
python-ajsonrpc,2
libarchive.so,79
lesspipe,1
haskell-storablevector,1
haskell-string-qq,2
kirigami-gallery,3
mate-utils,1
markdownlint-cli2,1
ruby-pycall,1
blackbox,2
havn,1
cuda-tools,1
python-tox-current-env,1
firefox-i18n-gn,1
pyqt-builder,1
deepin-widgets,10
labplot,1
clevis,2
drumgizmo-lv2,2
python-libseccomp,1
libxmlb,162
kdialog,3
trompeloeil,1
libwayland-server.so,13
python-rtmidi,1
python-tailer,1
syncthing,1
firefox-i18n-ta,1
hashcat,1
kodi-addon-inputstream-rtmp,1
libixion,242
discord,1
libssh2,4277
flite,1
libsystemd.so,4983
libgdata.so,1
haskell-jira-wiki-markup,9
setconf,1
rebuilderd-website,1
starship,1
feeluown-netease,1
prison5,3
pangomm,31
ko,1
pam-u2f,1
perl-cache-memcached,1
haskell-xss-sanitize,8
python-aws-xray-sdk,1
fuse-zip,1
python-parso,55
nitrogen,1
ruby-warnings_logger,1
libnotify-docs,1
python-dkim,5
python-graphql-core,4
python-aiofiles,6
python-feedgen,2
retroarch-assets-xmb,3
perl-xml-atom,1
ktextaddons,46
python-django-classy-tags,2
marked-man,1
sigrok-cli,1
ppl,8
crash,1
qtspell,2
lib32-sdl2_image,2
nextcloud-app-mail,1
freealut,4
lib32-pipewire-v4l2,1
haskell-tasty-th,1
fcitx5-skk,1
presage,2
ot-urchin-clap,1
ruby-rspec-mocks,7
python-suds,1
haskell-template-haskell-compat-v0208,4
enblend-enfuse,2
tesseract-data-bos,1
dotnet-source-built-artifacts,1
libqtxdg,5
glu,309
libosmosdr,1
ruby-bundled-gems,2
ruby-zeitwerk,4
waf,1
libreoffice-extension-texmaths,1
python-psycopg2,5
ttf-fira-sans,2
dvdauthor,3
signond,69
perl-module-pluggable,14
thunderbird-i18n-ga-ie,1
yakuake,3
haskell-data-default-instances-base,1
python-ghp-import,1
kbookmarks5,111
jack,816
gimp-help-nn,1
python-pytest-repeat,1
crystal,1
zita-at1,1
cmocka,2
electron30,5
cri-o,1
ossp,1
haskell-gi-atk,8
perl-types-serialiser,6
python-pymysql,2
gitoxide,1
lm32-elf-newlib,1
php-legacy-pspell,1
xdebug,1
haskell-prettyprinter-convert-ansi-wl-pprint,2
pipe-rename,1
zita-resampler-docs,1
sane,29
initramfs,20
libsoup3,1258
penguin-subtitle-player,1
alglib,2
prometheus-systemd-exporter,1
python-ukkonen,1
libvpx.so,603
mtools,6
cksfv,1
todoman,1
etherape,1
crane,1
lib32-util-linux,61
libmutter-15.so,15
tesseract-data-ron,1
apache-orc,3
ruby-native-package-installer,14
wolf-shaper-vst3,2
nbtscan,1
python-wrapt,40
python-email-validator,4
audio-convert,1
certbot-dns-linode,1
haskell-authenticate,2
canto-curses,1
klipper,1
vim-spell-mi,1
libcryptsetup.so,2843
haskell-memory,100
gnome-tetravex,1
python-elementpath,6
noise-suppression-for-voice,1
deepin-voice-note,1
haskell-ixset-typed,3
haskell-swagger2,3
lua52-dkjson,2
haskell-cryptohash-sha256,16
perl-data-section,2
python-cysignals,9
ruby-ruby_memcheck,1
libaubio.so,3
python-wurlitzer,3
python-portend,2
dtk6widget,5
ob-xd,1
libxdp.so,28
ruby-minitest-proveit,1
linux-rt-lts-headers,1
firefox-i18n-pt-pt,1
stern,1
kdesdk-thumbnailers,3
tenshi,1
tlsh,1
haskell-topograph,2
freerdp2,5
libindicator-gtk2,3
gwget,1
python-python-multipart,1
liborcus,241
haskell-resourcet,172
melange,1
qtractor,1
openzwave,1
ninja,13
firefox-i18n-hu,1
texlive-fontsextra,2
embree3,2
haskell-foldl,56
perl-net-server,9
libportal-qt5,1
bibletime,1
oxygen5,1
qt6-websockets,26
gtkspellmm,2
rkcommon,5
libreoffice-still-pt-br,1
cargo-rdme,1
cl-asdf-flv,2
qrtool,1
gambas3-gb-highlight,3
libiddawc.so,1
haskell-blaze-textual,34
lockfile-progs,1
dssi,1
lib32-gmp,23
ruby-ed25519,3
texlive-langenglish,1
opencv-cuda,1
hacksaw,1
wvstreams,2
python-flup,1
zcash,1
geonkick-vst3,2
ruby-text,4
fsarchiver,1
perl-danga-socket,3
pg-safeupdate,1
gamescope,1
qemu-ui-egl-headless,4
feedbackd,5
zam-plugins-standalone,2
bpftop,1
libgig.so,5
perl-datetime-format-mail,3
cozy-stack,1
kitemviews5,123
haskell-hspec-golden,1
xapian-core-docs,1
python-cylp,1
lib32-polkit,1
lua52-http,1
tesseract-data-cym,1
python-pykcs11,2
xorg-xkbcomp,116
libao,100
libreoffice-still-fy,1
gambas3-gb-dbus,1
haskell-deriving-aeson,7
jshon,1
perl-http-cookies,56
zathura,6
perl-getopt-argvfile,2
hunspell-es_pe,1
kded,16
acme-tiny,2
perl-file-path-tiny,2
nsd,1
freetype2-demos,1
boinc-nox,1
cargo-about,1
ot-urchin-docs,1
python-ordered-set,250
hdparm,3
cabal-fmt,3
rpcsvc-proto,1
perl-exception-class,24
smtp-server,1
frogatto-data,1
libmpd,4
keepass,2
quadrapassel,1
shy,1
libxtables.so,67
perl-sub-identify,21
ruby-puppet-resource_api,3
tl-expected,1
tesseract-data-tat,1
ot-simian-lv2,1
perl-business-isbn-data,3
opencore-amr,644
libreoffice-still-si,1
nauty,4
haskell-xcffib,1
hedgewars,1
avidemux-cli,2
dovecot,4
kdecoration,25
opencsg,2
firefox-i18n-lt,1
haskell-presburger,1
haskell-integer-roots,3
gambas3-gb-media,2
superlu,2
python-geoipsets,1
dragonfly-reverb-clap,2
python-atpublic,7
xf86-input-synaptics,2
perl-text-charwidth,2
libb64,8
ams,1
xprintidle,2
liburcu,22
python-pycares,2
python-unidecode,8
gitprompt-rs,1
ettercap-gtk,1
perl-mime-types,10
xmonad,4
haskell-hashable,497
ssh-tools,1
libp11-kit.so,4638
numactl,1380
wp-cli,1
nss-mdns,1
perl-cwd-guard,1
perl-io-compress-brotli,1
python-pykeepass,2
python-subunit,4
ruby-mini_portile,1
perl-sub-name,1
cargo-llvm-cov,1
xf86-input-vmmouse,1
thunderbird-i18n-dsb,1
libcli,2
libdrumstick-file.so,1
js115,28
