name,refcount
libclass-c3-perl,647
libpocodata80,12
libghc-oo-prototypes-dev,2
libqrtr1,5
python3-yattag,1
libsip-api-java,1
libucommon-dev,3
softhsm-common,1
icingaweb2-module-businessprocess,1
golang-github-minio-minio-go-dev,1
dict-freedict-fin-nld,1
php8.2-interbase,2
slurm-wlm-rsmi-plugin,4
texlive-lang-italian,6
dolfinx-doc,2
libequinox-p2-director-app-java,1
postfixadmin,1
oscar,1
nm-tray-l10n,1
libnet-address-ip-local-perl,2
libghc-code-page-dev,2
amphetamine-data,2
libspullara-cli-parser-java,1
librust-simple-asn1-0.6+default-dev,1
libghc-versions-dev-5.0.3-f2263,2
ruby-lru-redux,1
erlang-reltool,6
ftpgrab,1
librust-crunchy-dev,1
gnome-shell-extension-tiling-assistant,1
iestonian,2
libmaven-dependency-tree-java,13
opensmtpd,2
libjcsp-java,2
libghc-monoid-subclasses-prof,1
rmlint-gui,1
python3-pycparser,207
libyaml-libyaml-perl,96
libmono-system-reactive-windows-threading2.2-cil,36
libgnat-11-armhf-cross,2
rt-app,1
python3-crc32c,2
libghc-show-combinators-prof,1
yabause-common,4
ruby-memory-profiler,3
weasyprint,1
fonts-lxgw-wenkai,1
libstdc++6-x32-cross,42
tryton-modules-account-dunning,5
libauthen-u2f-perl,1
python3-pytzdata,5
librust-curl+openssl-probe-dev,2
mtdev-tools,1
librust-gobject-sys-0.14+v2-62-dev,1
plasma-sdk,1
libpod-strip-perl,9
qemu-system-ppc,5
g++-11-mipsisa32r6-linux-gnu,7
pax-britannica,1
tesseract-ocr-script-jpan,4
btrfs-compsize,1
libhash-util-fieldhash-compat-perl,6
libghc-charsetdetect-ae-prof,1
python3-sphinx-celery,1
aspell-es,2
libghc-hslua-module-version-prof,1
libfcitx5utils2,71
sweeper,6
python3-librdf,2
games-c++-dev,1
ruby-actiontext,21
libmodsecurity-dev,2
python-apptools-doc,1
gir1.2-glib-2.0,1523
python3-elasticsearch,19
libphitsmcpl1,3
crazywa,1
python-m2r-doc,1
liborcus-mso-0.17-0,3
libuser-simple-perl,1
python3-geolinks,1
slurm-wlm-hdf5-plugin-dev,2
fprintd-doc,1
education-graphics,1
seahorse-adventures,1
libgfortran5-hppa-cross,4
libghc-assoc-prof,1
libeclipse-ltk-core-refactoring-java,8
firefox-esr-l10n-fa,3
libmupen64plus-dev,1
bmake,3
libgnat-12-hppa-cross,2
libstring-rewriteprefix-perl,220
librust-pest-generator-2+std-dev,1
libcgi-untaint-email-perl,1
node-cbor,2
libdsiutils-java,6
python3-pandas,149
librte-table23,8
plymouth-themes,1
libgfchangelog0,5
libapp-control-perl,2
libcatalyst-view-csv-perl,1
libpolymake-dev,1
liblitehtml0,6
liblasso3-dev,1
python3-netcdf4,2
kde-zeroconf,1
osdlyrics,1
librust-num-traits-0.2+libm-dev,4
gnome-system-log,1
libeclipse-e4-ui-css-core-java,39
monero-tests,1
cfengine3,3
python3-pbconsensuscore,2
gambas3-gb-sdl2-audio,2
libuninameslist-dev,1
w1retap-mysql,1
education-desktop-other,1
lcl-utils-2.2,6
libldns3,32
freedink-dfarc,3
science-machine-learning,1
debian-security-support,10
libglfw3-doc,1
libgtksourceviewmm-3.0-doc,1
librust-unicode-width-0.1+default-dev,40
libghc-bv-sized-dev-1.0.4-82727,4
libxir2,6
nqp-data,10
xorg-sgml-doctools,994
libwiredtiger0,3
node-pseudomap,1
k3b-extrathemes,1
python3-googleapi,17
webissues,1
libboost1.74-doc,2
python3-libmodernize,3
libfcitx5-qt-data,32
cpp-11-arm-linux-gnueabihf,11
gobjc++-multilib-mips64el-linux-gnuabi64,1
qml6-module-qtwayland-compositor,1
python3-pyemd,1
pcal,1
php-nesbot-carbon,29
ros-desktop-full-dev,1
ruby-ahoy-email,1
libcgi-github-webhook-perl,1
timelimit,1
librg-utils-perl,1
lzma-alone,1
libgstreamer-plugins-base1.0-dev,19
libatspi2.0-dev,151
python3-django-pagination,1
libjs-fuzzaldrin-plus,1
caja-sendto,1
zynaddsubfx-data,4
libghc-x509-system-doc,1
libecm1-dev,8
veyon-service,2
fpc-source-3.2.2,5
libgxwmm0,3
libdmapsharing-3.0-dev,1
roundcube-plugins-extra,1
webext-treestyletab,2
modemmanager-doc,1
python-jupyter-client-doc,1
flamerobin,1
libclass-dbi-mysql-perl,2
pax-utils,1
vobcopy,1
libghc-tagstream-conduit-prof,1
libkf5parts-data,154
courier-webadmin,1
python-pg8000-doc,1
libcatmandu-markdown-perl,1
libutop-ocaml-zfjq0,2
libopendbx1-odbc,1
libgeocode-glib-doc,1
mocassin-benchmarks,1
vstream-client-dev,1
ghostscript-doc,1
vfit,1
gnumach-image-1.8-486-dbg,1
xsysinfo,1
nagios4-cgi,2
ibus-table-old-hungarian-rovas,1
ngraph-gtk-addin-tex-equation,1
libnss-systemd,2
libprotocol-http2-perl,1
libjs-cocktail,1
librust-memoffset-dev,1
libn32objc-12-dev-mips64el-cross,5
fmtools,1
ruby-money,1
zssh,2
ufiformat,1
libboost-context1.74.0,93
libcrypt-smbhash-perl,14
t2n,1
otpclient,1
librust-glib-sys-0.14+v2-54-dev,1
tokyocabinet-bin,1
librust-wayland-sys-dev,1
hyphen-sl,1
node-async-stacktrace,1
saytime,1
libkf5gravatar5-22.12,23
libfsxfs-utils,1
wordwarvi-sound,2
libcompfaceg1,48
rt5-clients,4
python-django-analytical-doc,1
librust-servo-fontconfig-0.5+force-system-lib-dev,1
libghc-th-lift-instances-dev,2
ii-esu,1
kodi-eventclients-wiiremote,1
libunicap-docs,1
librust-rand-core-0.6+serde1-dev,2
wmclock,1
wofi,2
libpegdown-java,1
php-directory-scanner,3
librust-constant-time-eq-0.1+default-dev,9
librust-env-logger-0.9-dev,3
libmono-profiler,3
libkf5i18n-dev,79
libnews-article-perl,2
libghc-only-doc,1
libwxsqlite3-3.0-dev,1
xen-system-amd64,1
freeradius-python3,1
libelpi-ocaml,2
libghc-memotrie-doc,1
golang-github-garyburd-redigo-dev,20
libcommons-configuration2-java,2
golang-github-makeworld-the-better-one-go-isemoji-dev,1
kodi-bin,2
node-output-file-sync,1
libghc-extensible-exceptions-prof,1
librust-serde-json-1+default-dev,55
gir1.2-ebackend-1.2,12
libgm2-17-mipsel-cross,6
qt6-webchannel-dev,3
librust-zerocopy-derive-dev,1
ruby-chef-utils,8
reflex,1
librust-deflate-dev,1
libghc-web-routes-hsp-dev-0.24.6.2-a08a7,2
libreoffice-l10n-ar,2
libboost-serialization-dev,48
libclass-accessor-lite-perl,39
libeolian1,4
ruby-jekyll-include-cache,1
golang-github-segmentio-kafka-go-dev,1
libapache2-mod-auth-cas,1
r-cran-randomfields,1
discover,1
libxml2-dev,305
librange-v3-dev,1
libpolyglot-maven-java-doc,1
libload-perl,5
libluv-ocaml-dev,1
gpiod,1
libaprutil1-ldap,272
libvolk2-bin,8
liberror-prone-java,285
libunarr1,2
libghc-boomerang-dev,2
octave-io,3
python3-srp,1
libuv1-dev,15
ubuntu-packaging-guide-common,9
node-underscore,11
librust-plotters-svg-dev,1
libghc-set-extra-doc,1
libgphobos3-i386-cross,6
libprimesieve-dev-common,3
zookeeper-bin,1
nordugrid-arc-plugins-arcrest,1
libghc-hookup-dev,2
kodi-pvr-octonet,1
manila-tempest-plugin,1
libmail-listdetector-perl,1
python3-agate,10
snapd-glib-tests,1
festvox-czech-dita,1
ruby-acme-client,1
libkf5akonadisearchxapian5-22.12,11
cloudcompare,1
librust-reqwest-dev,1
golang-gopkg-olivere-elastic.v2-dev,1
libghc-filelock-prof,1
task-galician-desktop,1
libpcp-trace2,7
xcwcp,1
eg25-manager,1
libpsm2-dev,1
tercpp,1
libghc-tar-dev-0.5.1.1-2a7c8,2
libxi-dev,270
libpacparser-dev,1
gstreamer1.0-libav,12
libghc-tasty-smallcheck-dev,2
libglobus-xio-gsi-driver-dev,14
ceph-mds,2
yuzu,1
librust-gdkx11-sys-0.14+dox-dev,1
librdf-ns-curated-perl,7
tryton-modules-account-statement,6
octave-octclip,1
libc6-mips64-cross,129
ubertooth,2
crossbuild-essential-mips64el,1
gdc-12-x86-64-linux-gnux32,4
python3-mrcal,2
libmath-calculus-newtonraphson-perl,1
libghc-directory-tree-prof-0.12.1-837aa,2
libpath-tiny-perl,227
golang-github-containerd-console-dev,24
libnet-smtp-tls-butmaintained-perl,1
jetring,1
libfilesys-notify-simple-perl,162
node-unset-value,6
node-set-blocking,13
libdata-validate-uri-perl,21
fcitx5-table-compose,1
libdbi-perl,338
librte-net-gve23,6
libc6-mips64-mips-cross,31
gfortran-11-mips64-linux-gnuabi64,2
golang-github-juju-cmd-dev,6
python3-mf2py,6
python3-parted,4
python3-pytest-forked,1
rclone-browser,1
zynaddsubfx-lv2,1
tryton-modules-customs,2
arriero,1
libbzrtp-dev,1
mariadb-plugin-mroonga,1
libscrypt-kdf-dev,1
libunac1,5
gdc-11-mips64el-linux-gnuabi64,2
r-cran-tfisher,2
apertium-es-ast,1
libzemberek-tk-java,1
puppet-module-puppetlabs-tftp,4
libomp-16-dev,1
libgphobos-11-dev-ppc64el-cross,2
libpdfbox2-java,3
navit-gui-internal,2
uvu,1
libudunits2-0,46
octave-fpl,4
libtoml-parser-perl,3
postgresql-15-unit,1
librust-block-dev,1
glew-utils,1
clearsilver-dev,1
libjs-jquery-jush,1
libghc-unliftio-core-prof-0.2.0.1-4e4d2,21
librust-xxhash-rust-0.8+xxh3-dev,8
cl-rosgraph-msgs,9
libghc-data-memocombinators-prof,1
rt4-extension-jsgantt,1
librust-lzma-sys-0.1+default-dev,1
python3-jsonrpclib-pelix,1
wmdiskmon,1
libembryo1,14
libghc-entropy-prof-0.4.1.10-d4d7b,9
xcolorsel,1
libghmm-dev,1
libjbzip2-java,7
autodock-vina,1
libtoontag0,2
texlive-science,7
libvanessa-adt-dev,1
wmusic,1
systemd-cron,1
libmodule-build-parse-yapp-perl,1
libactivemq-protobuf-java-doc,1
libu2f-server0,4
libandroid-tools-analytics-library-java,3
libghc-cereal-vector-dev,2
libghc-js-jquery-prof-3.3.1-ddba3,1
ruby-pkg-config,182
fonts-levien-museum,1
pavucontrol,13
libvistaio14,10
libnma-gtk4-0,23
genromfs,1
r-cran-shades,1
elpa-writeroom-mode,1
librust-num-bigint-0.4+rand-dev,1
vim-ctrlp,1
gox,1
libghc-invariant-dev,2
blends-dev,1
ucrpf1host,1
libidzebra-2.0-mod-text,3
createrepo-c,1
librust-clap-derive-4.0.21+default-dev,1
lib32objc4,9
node-copy-concurrently,6
netdata-apache2,2
wireshark,3
pipenightdreams,1
golang-github-knqyf263-go-apk-version-dev,1
fonts-sil-charis-compact,1
ruby-truncato,1
elpa-ps-ccrypt,1
libfinance-quotehist-perl,1
jq,45
librust-enum-map-derive-0.10+default-dev,1
librust-tls-parser+cookie-factory-dev,1
ruby-minitest,199
python3-gabbi,27
lazygal,1
ruby-ffi-libarchive,1
librust-indexmap-dev,1
vkbasalt,1
erlang-p1-utils,38
obs-ashmanix-countdown,1
libeclipse-jdt-junit-runtime-java,3
libtypes-xsd-lite-perl,2
libstax-java,4
twatch,1
python3-oslo.serialization,327
libcsv3,6
libosra-dev,1
xperia-flashtool,1
libx11-keyboard-perl,1
node-pify,45
libotpw-dev,1
libopenni-sensor-primesense-dev,1
libdisasm0,4
fence-virtd,1
libscim8v5,46
fonts-adf-oldania,24
php-ldap,25
r-cran-gsa,2
libcoq-mathcomp-solvable,4
simstring-dev,1
libghc-random-source-prof,1
libjs-terser,1
librust-getrandom+core-dev,2
httraqt,1
python3-murmurhash,3
dasher,1
nettoe,1
python3-ncls,2
libmagickwand-6.q16hdri-6,7
r-cran-bio3d,2
trueprint,1
gitlint,1
libkf5i18n-doc,1
libmono-webbrowser4.0-cil,103
libhypre64m-2.26.0,21
r-cran-sdmtools,1
libnet-cups-perl,6
libghc-blaze-svg-dev,2
libghc-errors-doc,1
vcsh,1
libfreehep-util-java,9
node-kleur,2
evolution,8
tnat64,1
golang-github-socketplane-libovsdb-dev,1
libtirpc-common,12902
r-cran-cardata,23
libmodule-load-conditional-perl,14
php-rrd-all-dev,1
libjs-jquery-atwho,2
urlextractor,1
pd-slip,1
libssm-dev,1
prometheus-mongodb-exporter,1
node-is-generator-fn,4
libghc-spool-prof,1
node-has-cors,1
python3-pynpoint,1
bbpager,1
libghc-iconv-dev-0.4.1.3-b016b,2
libsoundtouch-ocaml,2
librust-sha-1-0.9-dev,4
libncursesada6.2.3,2
firefox-esr-l10n-sv-se,4
libnss-gw-name,1
libxslt1.1,3130
libjson-glib-dev,34
librust-fastrand-1+default-dev,6
php-dompdf,1
crosshurd,1
python3-libsvm,1
atomix,1
python3-pyside2.qtquickwidgets,1
python3-flake8-import-order,1
libdist-zilla-plugin-test-eol-perl,1
r-cran-markovchain,1
libauthen-simple-perl,16
librust-serde-xml-rs-0.5+default-dev,2
libtrapperkeeper-filesystem-watcher-clojure,7
kiriki,3
tudu,1
zephyr-clients,2
libkf5kdegames-dev,1
python3-image-publisher,1
librust-inflector-0.11-dev,1
r-cran-mlr,2
tcl8.6,263
libghc-xmonad-contrib-dev,2
ocamlify,1
sdpa,1
libghc-dlist-instances-doc,1
mysqltcl,1
libgl1,4753
r-cran-cvst,3
fl-cow,1
networking-bagpipe-doc,1
librust-wasm-bindgen-backend-0.2.83+spans-dev,1
libpappsomspp-doc,1
golang-github-hashicorp-go-plugin-dev,4
diff-cover,1
php-gmp,4
libfbclient2,17
libghc-jwt-dev-0.11.0-d8a71,2
python3-lldb-13,3
librust-pangocairo-sys-dev,1
libghc-src-meta-prof,1
libotb,3
ruby-gnuplot,1
lib64go-12-dev-mipsr6el-cross,3
libtext-unaccent-perl,3
ara-client,1
libghc-lua-dev,2
node-escape-html,11
php-symfony-sms-biuras-notifier,1
libkcapi-doc,1
libpostgresql-jdbc-java-doc,1
libpng++-dev,1
coinor-libvol-dev,1
gir1.2-gtksource-3.0,19
accel-config-test,1
aspectj,1
libreoffice-help-eu,1
liblwt-ssl-ocaml-dev-o9s65,1
golang-github-leodido-ragel-machinery-dev,1
libmsv1,2
inputplug,1
qtxmlpatterns5-dev-tools,1
fastjar,61
node-regenerator-preset,1
php-voku-portable-ascii,29
libmad0-dev,8
aodh-common,8
golang-github-adam-hanna-arrayoperations-dev,1
librte-bpf23,5
python3-bmtk-doc,1
acedb-other-belvu,1
libapache2-mod-perl2-doc,1
libdata-uuid-perl,11
luola-nostalgy,1
libnumbertext-data,207
aptitude-doc-it,1
libmysofa-dev,2
gobjc++-multilib-mipsisa32r6el-linux-gnu,1
golang-github-hanwen-usb-dev,1
odc,9
libmaeparser-dev,1
libclone-choose-perl,96
libhtml-clean-perl,2
libparsexp-ocaml-dev-ms8t6,5
python3-buildlog-consultant,2
rosegarden,1
pekka-kana-2,1
robocode,1
make,451
libetonyek-0.1-1,37
totalopenstation,1
elpa-lsp-ui,1
debug-me-server,1
libmondrian-java,1
librust-wayland-commons-dev,1
libfelix-framework-java,21
libreoffice-impress,15
node-standard-http-error,1
g++-12-multilib-powerpc-linux-gnu,5
bsdiff,1
python3-invoke,7
libstd-rust-dev-wasm32,1
libghc-web-routes-th-doc,1
libproj25,518
libmjpegutils-2.1-0,74
libeclipse-e4-ui-di-java,39
gcc-11-multilib-mipsisa32r6-linux-gnu,7
libshaderc1,3
netsurf-fb,1
libghc-xml-conduit-writer-prof,1
golang-github-coreos-go-systemd-dev,40
libfinbin-java,3
libghc-gi-cairo-connector-prof-0.1.1-46f11,2
python3-drgn,1
libmail-sendeasy-perl,1
x4d-icons,1
python3-sphinx-panels,1
libmspack-dev,1
libcore-renderer-java,1
dict-freedict-pol-deu,1
cl-aserve,4
devtodo,1
binkd,1
pycoqc,1
pfqueue,1
libghc-protobuf-doc,1
gccgo-12-arm-linux-gnueabihf,2
gccgo-multilib-mipsel-linux-gnu,1
vivid,1
libxsettings-dev,2
boats,1
libmono-system-identitymodel-selectors4.0-cil,54
libdolfinx-complex0.5,3
jasmin-sable,1
pollinate,2
pacemaker-remote,1
librust-eui48-dev,1
gm2-11-arm-linux-gnueabi,1
libloc1,4
libghc-gtk2hs-buildtools-prof,1
bochs,5
libghc-lucid-svg-doc,1
node-sane,4
liblog4shib-doc,1
opennds,1
claws-mail-spam-report,2
librust-easy-parallel-dev,1
librust-float-cmp-dev,1
salmid,1
node-babel7-debug,1
liblwipv6-2,4
ruby-kpeg,1
readline-common,12344
libsweble-common-java,3
linux-doc-6.1,2
radeontop,1
libsyntax-keyword-try-perl,78
python3-dbusmock,12
spamoracle,1
firefox-esr-l10n-vi,3
python3-django-assets,1
libdbi-dev,1
brightd,1
python3-skorch,1
libfcgi-ev-perl,2
sgf2dg,1
pigx-rnaseq,1
libavformat59,594
libwebp-dev,388
libjpeg-turbo-progs,12
node-rollup-plugin-sass,1
libasa-perl,62
python3-fastbencode,22
libmldbm-perl,20
node-uri-path,3
gobjc-12-multilib-powerpc-linux-gnu,4
libghc-rio-prettyprint-dev-0.1.1.0-152c3,4
libnet-smtps-perl,3
libsdl2-tests,1
libndp-tools,1
libxnnpack0,11
cpp-12-sh4-linux-gnu,14
libghc-erf-prof,1
xfce4-netload-plugin,2
garlic-doc,1
razercfg,3
libefivar-dev,1
munin-plugins-java,1
wayout,2
libfltk1.1-dev,1
libmockobjects-java,1
libhash-merge-simple-perl,118
desktop-file-utils,155
libc6-armhf-cross,63
libparse-method-signatures-perl,8
libx32gphobos-12-dev-i386-cross,3
mitools,3
ruby-jekyll-test-plugin,1
elpa-gitlab-ci-mode,1
libghc-copilot-prof,1
node-globals,20
cl-esrap,2
libsnacc0c2,4
cloudflare-ddns,1
golang-github-traefik-yaegi-dev,1
gccgo-alpha-linux-gnu,1
libjs-mediaelement,1
ceph-mgr-dbg,1
librcpputils1d,107
ntpsec,4
libnet-easytcp-perl,1
libopencv-highgui-dev,44
openxr-layer-corevalidation,1
klick,1
libxy-bin,1
handbrake-cli,1
gobby,1
libboost-coroutine1.81-dev,2
libgeronimo-validation-1.0-spec-java,3
libnifti2-2,9
python3-mrtparse,2
fbterm,4
plasma-gmailfeed,1
afflib-tools,3
libghc-yi-frontend-vty-prof,1
libabiword-dev,1
librust-backtrace+cpp-demangle-dev,1
r-cran-gtools,32
apache2-doc,1
sqlfluff,1
node-cssom,8
libebur128-1,21
python3-enlighten-doc,1
libx509-ocaml-r61u0,2
libmiroil-dev,2
charactermanaj,1
freeipa-client-epn,1
pari-galpol,7
libghc-simple-sendfile-dev-0.2.30-92d84,2
cpp-12-mips64el-linux-gnuabi64,35
libhtml-mason-perl-doc,1
gobjc-12-multilib-s390x-linux-gnu,4
homer-api-datastore,3
php-gnupg,1
python-x2gobroker-doc,1
liblog-dispatch-filerotate-perl,1
python3-anyqt,1
caribou-antler,1
groonga-server-common,4
librust-num-derive+full-syntax-dev,1
python3-nose-exclude,1
libopenmpt-doc,1
libghc-tree-monad-prof,1
libghc-hakyll-dev,2
node-kind-of,137
gobjc++-12-multilib-powerpc-linux-gnu,2
lua-geoip-dev,1
libghc-parser-combinators-prof-1.3.0-e6a6e,3
libdca0,189
librust-enum-map-2+default-dev,1
msgp,1
libsmf0,7
libgm2-12-dev,3
liblcrq-dev,1
libnginx-mod-nchan,6
librte-regex-cn9k23,5
pcb-rnd-import-net,2
lrcalc,1
golang-github-xtaci-smux-dev,2
golang-github-xtaci-tcpraw-dev,1
guile-3.0-libs,77
nauty-doc,1
ctorrent,1
libcairo-5c-dev,1
elpa-emacs-dashboard,1
libocsipersist-lib-ocaml-61705,5
libbolt-15-dev,2
python3-showinfilemanager,2
libmono-system-reactive-core2.2-cil,45
libxalan-c-doc,1
tweeper,1
kodi-audiodecoder-fluidsynth,1
libxcb-record0,495
php-matthiasmullie-path-converter,3
libghc-infer-license-dev,2
binutils-h8300-hms,2
birdfont,1
golang-github-parnurzeal-gorequest-dev,1
elpa-perspective,1
wabt,1
libstartup-notification0-dev,5
mp3splt-dbg,1
librust-httpdate-dev,1
libtest-prereq-perl,1
meterbridge,1
libfile-countlines-perl,1
openarena-081-maps,4
libghc-wai-app-file-cgi-doc,1
libgearman-client-perl,2
golang-github-zmap-rc2-dev,1
pan-xas,1
golang-github-charmbracelet-harmonica-dev,2
node-tslib,33
pcp-export-pcp2xml,1
libcoda-dev,3
starlink-connect-java-doc,1
librust-data-encoding-macro-internal-0.1+default-dev,1
task-asturian,1
libmono-system-xml-serialization4.0-cil,36
python3-zeroconf,17
node-coveralls,4
python3-os-win,40
libnaga-java,19
wcc,1
golang-github-bmatsuo-lmdb-go-dev,1
ddcutil,2
pgloader,1
libnet-smtp-ssl-perl,140
nss-plugin-pem,56
libqapt3-runtime,7
libcli-framework-perl,1
libcodenarc-groovy-java-doc,1
librust-url-2+default-dev,27
python3-pywraps2,1
libstdc++-12-pic-m68k-cross,1
libxml-namespace-perl,51
python3-pacparser,1
gyoto-bin,2
libxcb-xrm0,8
libdefhash-perl,1
librust-cloudabi-dev,3
librust-security-framework-sys-dev,1
crossfire-client,1
libzmf-0.0-0,26
mailgraph,1
python3-plyara,1
ruby-guard-shell,1
ibus-cangjie,1
python3-asyncpg,3
ruby-diaspora-prosody-config,1
libinput-dev,23
r-cran-skimr,1
librust-zbus-1+default-dev,3
libjs-bignumber,1
libhugs-x11-bundled,1
libpurple0,35
libdate-iso8601-perl,3
libserializer-java,2
libjsonrpccpp-common0,6
network-manager-sstp,2
trezor,1
libeclipse-ui-ide-application-java,1
golang-github-mendersoftware-mender-artifact-dev,1
gir1.2-grilo-0.3,4
gobjc-11-mips64el-linux-gnuabi64,4
python3-cdiff,2
mia-tools,1
pybik-bin,2
gccgo-12-mipsisa32r6el-linux-gnu,4
libghc-versions-prof-5.0.3-f2263,1
gnumed-server,1
phpmyadmin,1
librust-valuable-dev,1
sigviewer,1
node-uniqs,1
libxxf86vm1-dbg,1
libhalide14-doc,1
gfortran-multilib-sparc64-linux-gnu,1
libtime-hr-perl,1
libobjc-12-dev-mipsr6-cross,9
node-sqlite3,2
mailagent,1
libcontent-hub-glib-dev,1
python3-aiohttp,55
kwin-addons,1
elpa-vimish-fold,1
libcode-tidyall-perl,6
php-horde-service-urlshortener,1
hfsutils-tcltk,1
python-fontparts-doc,1
libparams-validationcompiler-perl,279
libdbd-sqlite3,2
mate-backgrounds,2
libghc-bsb-http-chunked-dev,2
python-ubelt-doc,1
scim-unikey,1
python3-neo,2
elpa-ednc,1
r-cran-logging,2
libcohttp-lwt-jsoo-ocaml-dev,1
libgphoto2-port12,246
libghc-unbounded-delays-dev-0.1.1.1-aad7d,6
lib64objc4-mipsr6-cross,9
jpegoptim,3
inetutils-talk,1
libobject-event-perl,8
libopencv-calib3d-dev,41
librust-cloudabi+default-dev,1
tcpspy,1
ruby-systemu,9
libpal-java,3
php-symfony-config,13
python3-wtforms-components,2
libgda-5.0-mysql,1
libcgi-application-plugin-dbh-perl,5
librust-parking-lot-core+deadlock-detection-dev,1
libstorj0,3
libcairomm-1.0-doc,1
libuhd4.3.0-dpdk-tests,1
pyotherside-doc,1
perl-base,13024
pulldown-cmark,1
libpillowfight0,2
rapiddisk-dkms,1
libapache2-mod-parser3,1
rollup,2
bsdutils,7
python3-stone,3
python3-trustme,1
python3-xstatic-js-yaml,3
artfastqgenerator,1
python3-unicorn,2
libvkd3d-doc,1
supertuxkart-data,2
libmaven-invoker-plugin-java,2
pax-britannica-data,2
libhash-case-perl,2
sagemath,4
libghc-only-prof-0.1-d0ea9,2
dreamchess,1
python3-stetl,2
gir1.2-gcab-1.0,3
irclog2html,1
librust-syn-dev,1
vala-panel-appmenu-common,6
node-lie,2
ruby-joiner,1
librust-regex+unicode-script-dev,4
libjettison-java,4
gbgoffice,1
libnl-nf-3-dev,2
tzdiff,1
python3-websocketd,1
node-es-module-lexer,15
libwiki-toolkit-formatter-usemod-perl,2
librust-fst-dev,2
python-nitime-doc,1
python3-xstatic-jasmine,26
microbiomeutil-data,5
picopore,1
node-eventsource,3
libextractor-plugin-gif,2
spacearyarya,1
libstdc++-12-pic-mips64r6-cross,1
otf2-tools,1
php-horde-util,98
tryton-modules-production-routing,5
php-amqp,1
node-d3-transition,9
wikipedia2text,1
libmaxflow0,9
magicrescue,3
libqt6qmlxmllistmodel6,9
librust-winapi-0.3+winreg-dev,5
grilo-plugins-0.3,11
gnumach-common,7
qbs,1
libexactimage-perl,1
python-qutip-doc,1
maffilter,1
libnet-scp-perl,1
pyliblo-utils,1
libbigstringaf-ocaml,1
ibus-table-yawerty,1
libghc-copilot-libraries-doc,1
libcext-dev,2
python3-flask-migrate,1
libhersheyfont0,3
librust-data-encoding-macro-dev,1
libapriltag3,4
x11proto-gl-dev,1
librust-syn-1+derive-dev,16
inorwegian,1
lierolibre,1
obs-downstream-keyer,1
php-tideways-all-dev,1
regionset,1
libtemplate-plugin-digest-md5-perl,1
libjbig0,7962
librust-lua52-sys-dev,1
aggregate,1
mjpegtools-gtk,1
libdata-dmp-perl,3
libdune-typetree-doc,1
gnustep-make-doc,2
libclfft-doc,1
pinentry-gnome3,34
libghc-ghc-compact-dev-0.1.0.0-7d71d,7
webhook,1
roundcube-plugins,1
libzinnia0,3
libuima-document-annotation-java,1
librust-rand-0.8+getrandom-dev,6
plymouth-x11,1
monitoring-plugins,1
spek,1
libghc-libbf-doc,1
libghc-diagrams-lib-dev-1.4.5.1-0785f,8
liblinux-lvm-perl,4
golang-github-paulbellamy-ratecounter-dev,2
qml6-module-qtqml-xmllistmodel,1
elpa-use-package-chords,1
librust-crossbeam-queue-dev,1
libskk-dev,1
golang-github-kong-go-kong-dev,1
libmseed-doc,1
python-ase-doc,1
liblwp-useragent-determined-perl,12
fonts-sil-mingzat,1
lua-binaryheap,3
hyperfine,1
libeqaf-ocaml-dev-igac0,1
node-rollup-plugin-alias,1
librust-smart-default-dev,1
libgcc-s1-mips-cross,49
golang-github-kardianos-minwinsvc-dev,2
pan-control-systems,1
libloki-doc,1
r-cran-chron,26
golang-gogoprotobuf-dev,13
r-cran-rprotobuf,1
python3-untokenize,2
libjni-inchi-java,19
systemd-resolved,4
krusader,1
tk8.4,1
apcupsd-doc,1
libtickit-perl,11
magnum-common,3
ros-diagnostic-msgs,25
php-ssh2,2
golang-github-cznic-b-dev,2
librust-no-panic-dev,1
libbluray-bdj,1
libc6-dev-mips32-mipsn32r6el-cross,1
python3-importlab,1
flip,1
git-extras,1
libcivetweb-dev,3
golang-gvisor-gvisor-dev,1
zmk,1
fcitx5-module-lua,2
gfal2-plugin-sftp,1
gtk-theme-switch,1
opus-tools,3
libmatheval-dev,1
gfortran-x86-64-linux-gnux32,2
librust-clircle-dev,1
corosync-qnetd,1
softhsm2-common,6
libaudio-flac-header-perl,6
gfortran-11-mips64el-linux-gnuabi64,2
python3-openshift,1
kyua,1
libghc-witherable-doc,1
aptitude-robot,1
r-cran-pbivnorm,6
libkf5mime5abi1,88
firefox-esr-l10n-ca-valencia,2
libomnievents-dev,1
gdc-multilib-s390x-linux-gnu,1
python3-cffi-backend-api-min,1136
libbudgie-private0,5
cdbfasta,4
xapian-tools,4
norsnet,1
debian-faq-pt,1
libflac-ocaml,2
dov4l,1
node-exit-hook,1
golang-github-influxdb-influxdb-dev,1
python3-fast5,2
libc6-dev-sparc64-cross,30
cl-uuid,1
libunix-configfile-perl,1
mir-demos,1
mailfilter,1
printer-driver-pnm2ppa,2
libghc-copilot-interpreter-prof,1
r-cran-ellipsis,228
hunspell-si,2
libequinox-frameworkadmin-java,12
golang-github-marekm4-color-extractor-dev,1
libicu4j-4.4-java,2
pnetcdf-bin,1
libmgl-fltk8,4
ipe5toxml,1
gccgo-x86-64-linux-gnux32,2
gedit,29
libzypp-config,2
fcitx-table-bingchan,1
fcitx-table-ipa-x-sampa,1
faust-common,3
evince,26
